UMAP_1,UMAP_2,leiden,patient_name,cell_type
-1.5601029,-2.6231518,1,p7_post,T cells
-1.4939343,-1.7755944,1,p7_post,T cells
1.0510231,-3.0699146,5,p7_post,T cells
-2.7896903,0.3942945,10,p7_post,T cells
2.3539555,7.080592,3,p7_post,Myeloid cells
-1.6207637,-2.9982965,1,p7_post,T cells
-0.43678513,10.436681,2,p7_post,Myeloid cells
-1.8951919,8.727496,2,p7_post,Myeloid cells
3.3951654,7.2823997,8,p7_post,T cells
-0.94460976,9.978763,2,p7_post,Myeloid cells
-3.7334712,11.046401,7,p7_post,Myeloid cells
-0.11708687,-0.6988135,10,p7_post,T cells
-0.9887242,-1.5850917,1,p7_post,T cells
-1.9333788,7.879867,2,p7_post,Myeloid cells
1.7529092,-3.0283208,5,p7_post,T cells
0.23361926,-3.5787754,1,p7_post,T cells
-0.26664516,7.466629,3,p7_post,Myeloid cells
-0.46042937,-4.192911,1,p7_post,T cells
-4.9814878,6.764996,6,p7_post,Myeloid cells
1.040501,-3.8658226,5,p7_post,T cells
-3.255641,10.510329,7,p7_post,Myeloid cells
-0.9862799,-4.117515,1,p7_post,T cells
-0.071546376,-3.3835387,1,p7_post,T cells
0.4221625,-5.2573314,1,p7_post,T cells
-1.3660448,11.351139,2,p7_post,Myeloid cells
-2.3201764,-3.300636,1,p7_post,T cells
1.2916807,10.012429,2,p7_post,Myeloid cells
-2.0686836,-3.153257,1,p7_post,T cells
0.5175896,10.695545,2,p7_post,Myeloid cells
3.5868356,5.749038,4,p7_post,T cells
-0.8692393,-1.5119499,1,p7_post,T cells
1.0289671,-5.141847,5,p7_post,T cells
-1.0761701,-2.6053371,1,p7_post,T cells
0.15570179,-4.319242,1,p7_post,T cells
-0.56556165,10.1508,2,p7_post,Myeloid cells
-3.1953957,11.917161,7,p7_post,Myeloid cells
-3.162396,-2.603377,1,p7_post,T cells
-2.6973047,12.007169,7,p7_post,Myeloid cells
-1.1880646,10.500326,2,p7_post,Myeloid cells
-1.2884094,11.144993,2,p7_post,Myeloid cells
0.67199314,-2.2577214,1,p7_post,T cells
-0.2783645,10.623853,2,p7_post,Myeloid cells
0.23604077,-1.0533795,1,p7_post,T cells
2.0160253,8.06999,3,p7_post,Myeloid cells
0.43974417,11.20747,2,p7_post,Myeloid cells
0.36665502,-3.8678794,1,p7_post,T cells
-2.9913993,11.226411,7,p7_post,Myeloid cells
-4.8766966,8.38628,3,p7_post,Myeloid cells
1.158477,-4.7891397,5,p7_post,T cells
-1.869543,-2.589949,1,p7_post,T cells
-0.110627614,-3.4422166,1,p7_post,T cells
-0.23189245,-4.7629213,1,p7_post,T cells
-3.51417,-2.8237321,1,p7_post,T cells
4.210152,7.484695,8,p7_post,T cells
-0.3949079,-2.1721914,1,p7_post,T cells
-3.316021,8.133741,2,p7_post,Myeloid cells
-1.6398551,9.33913,2,p7_post,Myeloid cells
-0.18071207,7.8546643,0,p7_post,Myeloid cells
-4.3970475,11.077104,7,p7_post,Myeloid cells
0.08508651,-4.3597846,1,p7_post,T cells
-3.2500014,12.052563,7,p7_post,Myeloid cells
-0.02964076,-1.0822688,1,p7_post,T cells
-0.8283689,10.01977,2,p7_post,Myeloid cells
-1.0801549,-0.9588249,10,p7_post,T cells
1.5158648,11.775819,2,p7_post,Myeloid cells
3.0665846,-6.2671523,5,p7_post,T cells
-2.8175428,-3.7341316,1,p7_post,T cells
-0.2460285,-3.5560405,1,p7_post,T cells
-3.409017,-2.360229,1,p7_post,T cells
-9.568268,9.756484,11,p7_post,B cells
2.4321122,-5.3330736,5,p7_post,T cells
-1.1402113,10.78941,2,p7_post,Myeloid cells
3.679671,2.3752205,4,p7_post,T cells
1.6720917,9.929858,2,p7_post,Myeloid cells
-1.9590813,-3.3894517,1,p7_post,T cells
0.15829653,10.56816,2,p7_post,Myeloid cells
1.5137147,11.99739,2,p7_post,Myeloid cells
-0.24143474,10.013094,2,p7_post,Myeloid cells
3.1526804,-5.9750266,5,p7_post,T cells
-0.6738612,11.628357,2,p7_post,Myeloid cells
0.19819416,-3.9025462,1,p7_post,T cells
-2.8441522,-3.4328787,1,p7_post,T cells
-0.46011588,10.8134985,2,p7_post,Myeloid cells
0.008636238,-0.29090405,1,p7_post,T cells
-1.0575386,1.1036991,10,p7_post,T cells
-1.0846845,10.528223,2,p7_post,Myeloid cells
0.08148826,1.031001,10,p7_post,T cells
-2.4289258,12.199792,7,p7_post,Myeloid cells
-0.6763704,11.866682,2,p7_post,Myeloid cells
-0.27346504,11.41779,2,p7_post,Myeloid cells
-0.60554194,-4.252649,1,p7_post,T cells
-0.31126073,-3.6952722,1,p7_post,T cells
1.6074662,11.919974,2,p7_post,Myeloid cells
-0.8234671,-3.927662,1,p7_post,T cells
-3.7972658,10.022273,7,p7_post,Myeloid cells
0.6578002,-2.47048,1,p7_post,T cells
-3.4315765,-2.9421782,1,p7_post,T cells
5.6867065,-1.5472758,8,p7_post,T cells
-3.9211824,-3.3866084,1,p7_post,T cells
0.5568098,9.881653,2,p7_post,Myeloid cells
-6.871906,4.2752233,6,p7_post,Myeloid cells
-1.8773867,-5.117045,1,p7_post,T cells
-1.9544768,7.4261155,3,p7_post,Myeloid cells
-3.5443254,11.859458,7,p7_post,Myeloid cells
2.365452,2.3431196,14,p7_post,Myeloid cells
3.0593748,6.7071347,4,p7_post,T cells
0.12916993,-5.065672,1,p7_post,T cells
-3.1584992,11.355514,7,p7_post,Myeloid cells
-1.106219,-3.2723014,1,p7_post,T cells
-1.1820687,-0.12182107,10,p7_post,T cells
-2.1072896,-2.721901,1,p7_post,T cells
-1.2192246,-3.157992,1,p7_post,T cells
-3.4230783,-2.3031893,1,p7_post,T cells
-2.701501,9.118254,7,p7_post,Myeloid cells
1.7769468,-5.026589,5,p7_post,T cells
-0.5443874,10.673255,2,p7_post,Myeloid cells
-0.94219667,11.21553,2,p7_post,Myeloid cells
-0.0636534,10.584578,2,p7_post,Myeloid cells
-1.3435993,-1.753823,1,p7_post,T cells
0.10279532,-4.838798,1,p7_post,T cells
-9.022828,9.053375,11,p7_post,B cells
1.61098,-5.00723,5,p7_post,T cells
-0.5847928,9.784225,2,p7_post,Myeloid cells
-0.83470833,11.525323,2,p7_post,Myeloid cells
0.5457018,10.88451,2,p7_post,Myeloid cells
2.9151075,-3.0122268,5,p7_post,T cells
-2.3830187,11.981082,7,p7_post,Myeloid cells
1.8318194,-4.4894543,5,p7_post,T cells
-4.7238326,6.7642727,6,p7_post,Myeloid cells
-2.960238,11.826232,7,p7_post,Myeloid cells
-0.8466026,-4.384812,1,p7_post,T cells
-0.18828239,9.995711,2,p7_post,Myeloid cells
-0.757719,10.692615,2,p7_post,Myeloid cells
-2.02676,-2.5635169,1,p7_post,T cells
1.1981091,12.164801,2,p7_post,Myeloid cells
-1.3017449,10.552308,2,p7_post,Myeloid cells
-1.5080527,-2.893072,1,p7_post,T cells
-4.571941,11.2750845,7,p7_post,Myeloid cells
-2.0232897,-2.9920623,1,p7_post,T cells
1.7231631,12.053842,2,p7_post,Myeloid cells
-2.4548087,5.659894,3,p7_post,Myeloid cells
-0.49274752,11.370124,2,p7_post,Myeloid cells
0.13555837,-3.65933,1,p7_post,T cells
-1.190102,8.483366,2,p7_post,Myeloid cells
-3.6749387,-3.238207,1,p7_post,T cells
-2.3505955,12.0001,7,p7_post,Myeloid cells
-2.959041,-2.6665964,1,p7_post,T cells
1.7275503,11.32146,2,p7_post,Myeloid cells
1.1193445,4.611904,0,p7_post,Myeloid cells
-0.18380783,-2.702782,1,p7_post,T cells
-4.5602813,8.3775015,3,p7_post,Myeloid cells
1.7289889,8.187591,3,p7_post,Myeloid cells
-1.7760988,-2.2960029,1,p7_post,T cells
-1.6636293,-1.9342151,1,p7_post,T cells
-2.2735765,12.306515,7,p7_post,Myeloid cells
-1.7790878,10.459377,2,p7_post,Myeloid cells
-2.8504975,-3.2682393,1,p7_post,T cells
-1.3565447,-2.41803,1,p7_post,T cells
-0.7970856,8.980603,2,p7_post,Myeloid cells
-1.5492848,11.317844,2,p7_post,Myeloid cells
2.0013218,-5.7913504,5,p7_post,T cells
0.94713986,11.333177,2,p7_post,Myeloid cells
-0.8273917,-5.093221,1,p7_post,T cells
-0.17309974,10.865291,2,p7_post,Myeloid cells
0.3989635,2.9767902,0,p7_post,Myeloid cells
-1.59812,-3.0825381,1,p7_post,T cells
-2.1612208,7.32299,3,p7_post,Myeloid cells
-1.386668,9.379543,0,p7_post,Myeloid cells
-1.6010351,-3.0239022,1,p7_post,T cells
-3.9868133,11.319964,7,p7_post,Myeloid cells
-4.4095926,10.607948,7,p7_post,Myeloid cells
-1.9048958,8.815331,2,p7_post,Myeloid cells
-4.192033,7.9840736,3,p7_post,Myeloid cells
-3.6029959,11.642232,7,p7_post,Myeloid cells
-3.1320584,11.196517,7,p7_post,Myeloid cells
-4.1001782,9.490768,7,p7_post,Myeloid cells
1.8651434,-5.0818987,5,p7_post,T cells
-0.9516367,4.9216795,0,p7_post,Myeloid cells
-3.2950377,10.898247,7,p7_post,Myeloid cells
-2.6733038,7.556195,2,p7_post,Myeloid cells
-1.3503258,-1.6756928,1,p7_post,T cells
-1.9257886,-3.2685275,1,p7_post,T cells
-3.0784779,10.912296,7,p7_post,Myeloid cells
-0.72371364,-3.351221,1,p7_post,T cells
-2.8245478,11.779726,7,p7_post,Myeloid cells
-0.13870241,-3.372773,1,p7_post,T cells
-1.4541647,-1.5439764,1,p7_post,T cells
1.9611375,7.538205,3,p7_post,Myeloid cells
1.5635629,9.064453,2,p7_post,Myeloid cells
-0.833176,-2.5864635,1,p7_post,T cells
-2.6218293,-2.1724346,1,p7_post,T cells
-2.4411361,-2.361528,1,p7_post,T cells
-2.936275,-2.6139784,1,p7_post,T cells
-2.749114,-3.3865607,1,p7_post,T cells
-3.0942705,-3.173203,1,p7_post,T cells
2.052701,8.289334,2,p7_post,Myeloid cells
-0.22939183,-3.6674078,1,p7_post,T cells
2.4609427,-4.050372,5,p7_post,T cells
1.0350987,-3.6399508,5,p7_post,T cells
0.7600844,-4.3067336,1,p7_post,T cells
2.578424,-3.212624,5,p7_post,T cells
-0.90418535,10.1626,2,p7_post,Myeloid cells
-4.189731,11.635527,7,p7_post,Myeloid cells
0.4805406,10.630785,2,p7_post,Myeloid cells
-0.34872058,-3.931253,1,p7_post,T cells
0.5261189,7.573744,3,p7_post,Myeloid cells
-0.07846073,11.525117,2,p7_post,Myeloid cells
-0.9420553,-1.8438426,1,p7_post,T cells
-2.9060245,-2.4506128,1,p7_post,T cells
-0.22834072,-4.8531303,1,p7_post,T cells
-1.0329611,-2.4184206,1,p7_post,T cells
-1.452021,10.535934,2,p7_post,Myeloid cells
-2.4155412,-2.6297114,1,p7_post,T cells
-1.3087521,10.504203,2,p7_post,Myeloid cells
-3.1454835,10.442779,7,p7_post,Myeloid cells
1.1625059,-5.218231,5,p7_post,T cells
-1.9213425,10.230719,2,p7_post,Myeloid cells
-1.0514554,-2.4240646,1,p7_post,T cells
1.6214433,-2.494497,5,p7_post,T cells
-1.7784578,8.413225,2,p7_post,Myeloid cells
1.4169426,-4.438594,5,p7_post,T cells
-1.4993136,-2.8507807,1,p7_post,T cells
1.4300531,2.5056076,0,p7_post,Myeloid cells
0.51650864,-3.1588738,1,p7_post,T cells
-2.0582051,-3.1097312,1,p7_post,T cells
-2.0825303,-2.305541,1,p7_post,T cells
-1.3627026,-1.4643964,1,p7_post,T cells
-2.217047,5.4179387,3,p7_post,Myeloid cells
-0.39011353,1.6118453,2,p7_post,Myeloid cells
-0.06891044,-3.2484682,1,p7_post,T cells
-4.1256914,9.753774,7,p7_post,Myeloid cells
-2.3193545,-2.052022,1,p7_post,T cells
-1.7903389,-2.4880695,1,p7_post,T cells
-0.8497821,10.838442,2,p7_post,Myeloid cells
-0.8432903,-2.753247,1,p7_post,T cells
-0.17167172,-3.8156226,1,p7_post,T cells
-0.23375155,7.9801683,2,p7_post,Myeloid cells
-3.2399192,11.589227,7,p7_post,Myeloid cells
0.051475447,-3.3148158,1,p7_post,T cells
11.466827,1.844991,9,p7_post,Myeloid cells
2.4447587,1.0157392,14,p7_post,Myeloid cells
4.649393,4.746535,4,p7_post,T cells
-3.3648574,-3.523549,1,p7_post,T cells
-1.1578397,-3.3973927,1,p7_post,T cells
-0.74395853,-5.335834,1,p7_post,T cells
-0.60900927,11.541006,2,p7_post,Myeloid cells
-1.265276,-1.9069144,1,p7_post,T cells
-2.922023,7.6478868,3,p7_post,Myeloid cells
-1.161733,-2.5891674,1,p7_post,T cells
-1.0157554,10.3507595,2,p7_post,Myeloid cells
1.6566408,9.846626,2,p7_post,Myeloid cells
1.3029937,-3.2168915,5,p7_post,T cells
-9.99706,9.985611,11,p7_post,B cells
2.4403083,-2.5459833,5,p7_post,T cells
-2.9833138,11.200035,7,p7_post,Myeloid cells
-2.4891014,15.836817,11,p7_post,B cells
0.92902994,-4.263685,5,p7_post,T cells
1.0002142,11.5292845,2,p7_post,Myeloid cells
-1.1088582,9.951022,2,p7_post,Myeloid cells
-2.5893006,-3.1111388,1,p7_post,T cells
1.3812258,11.901763,2,p7_post,Myeloid cells
0.99404955,-2.4125445,1,p7_post,T cells
4.757951,-1.762686,8,p7_post,T cells
-1.808605,0.32394373,10,p7_post,T cells
-0.4819907,11.508537,2,p7_post,Myeloid cells
2.5312428,1.0134623,14,p7_post,Myeloid cells
1.7282197,-4.658129,5,p7_post,T cells
-2.2701192,-2.1722448,1,p7_post,T cells
-3.968139,-2.6872897,1,p7_post,T cells
2.1628695,7.9296136,3,p7_post,Myeloid cells
2.0967488,9.285488,2,p7_post,Myeloid cells
-1.5862025,10.01298,2,p7_post,Myeloid cells
-1.438005,-1.5979855,1,p7_post,T cells
-2.7116652,-2.5382826,1,p7_post,T cells
-0.61794794,10.422753,2,p7_post,Myeloid cells
1.6532382,11.972263,2,p7_post,Myeloid cells
-1.11562,-2.2042344,1,p7_post,T cells
2.331694,-3.8439713,5,p7_post,T cells
-3.997262,-2.441844,1,p7_post,T cells
-5.0379467,5.5442767,6,p7_post,Myeloid cells
-0.44006175,-1.0197768,10,p7_post,T cells
-1.6781322,-1.8742182,1,p7_post,T cells
-1.7456472,-2.5267687,1,p7_post,T cells
-0.72750133,9.774496,2,p7_post,Myeloid cells
-2.1997492,5.2949076,3,p7_post,Myeloid cells
0.1537547,-3.3223605,1,p7_post,T cells
-1.1628395,-3.7828329,1,p7_post,T cells
1.4716271,11.760375,2,p7_post,Myeloid cells
-2.2914536,-2.1144276,1,p7_post,T cells
-0.90417117,-3.411639,1,p7_post,T cells
2.241609,-2.8631608,5,p7_post,T cells
-2.3691998,7.6933494,3,p7_post,Myeloid cells
0.08788502,-2.5622158,1,p7_post,T cells
-5.348813,6.535953,6,p7_post,Myeloid cells
-1.1622931,9.858572,2,p7_post,Myeloid cells
0.319462,4.9371514,0,p7_post,Myeloid cells
11.502162,1.8747553,9,p7_post,Myeloid cells
-2.5286794,9.061629,2,p7_post,Myeloid cells
-2.3738804,5.714774,3,p7_post,Myeloid cells
1.131703,11.766489,2,p7_post,Myeloid cells
-1.0039448,10.985172,2,p7_post,Myeloid cells
-3.9097195,11.582815,7,p7_post,Myeloid cells
-1.5921301,-4.914875,1,p7_post,T cells
-0.73409766,10.719324,2,p7_post,Myeloid cells
-1.296989,10.043358,2,p7_post,Myeloid cells
-2.3056843,-0.0051758946,10,p7_post,T cells
-3.0365064,12.017985,7,p7_post,Myeloid cells
1.8796016,9.629202,2,p7_post,Myeloid cells
4.8358865,-1.4072121,8,p7_post,T cells
-3.7909985,11.062739,7,p7_post,Myeloid cells
-2.194586,-2.0349622,1,p7_post,T cells
0.06579435,-5.0118465,1,p7_post,T cells
0.5190808,10.983678,2,p7_post,Myeloid cells
2.1780875,-3.1240516,5,p7_post,T cells
-0.09111499,-4.6699305,1,p7_post,T cells
-2.6322253,0.40541685,10,p7_post,T cells
-2.167642,-2.9204903,1,p7_post,T cells
-0.056656435,10.756763,2,p7_post,Myeloid cells
-1.0728388,11.07501,2,p7_post,Myeloid cells
-1.9515764,10.27553,2,p7_post,Myeloid cells
1.079883,7.2317257,0,p7_post,Myeloid cells
-3.9605782,10.948145,7,p7_post,Myeloid cells
-0.8797273,-1.3842058,1,p7_post,T cells
1.7092396,8.251091,3,p7_post,Myeloid cells
-2.4872642,-2.1160133,1,p7_post,T cells
0.95711005,-4.8347087,5,p7_post,T cells
-2.4291875,-2.762227,1,p7_post,T cells
0.18753257,10.903193,2,p7_post,Myeloid cells
-0.34948578,9.091536,2,p7_post,Myeloid cells
-2.9734693,11.725332,7,p7_post,Myeloid cells
-1.9852093,-0.35930827,10,p7_post,T cells
-2.791491,8.8116865,2,p7_post,Myeloid cells
-1.2314466,11.786526,2,p7_post,Myeloid cells
-1.0382172,-5.483869,1,p7_post,T cells
-0.7057672,-1.6075704,1,p7_post,T cells
0.36505103,11.412617,2,p7_post,Myeloid cells
-4.2703385,10.944298,7,p7_post,Myeloid cells
-1.005053,-3.2872655,1,p7_post,T cells
0.13339904,-3.6179473,1,p7_post,T cells
0.3770721,-3.086767,1,p7_post,T cells
-2.887474,15.084696,11,p7_post,B cells
-1.1594772,8.227989,2,p7_post,Myeloid cells
1.5143607,-4.554472,5,p7_post,T cells
-5.1357284,6.8514485,6,p7_post,Myeloid cells
-1.3530791,9.90788,2,p7_post,Myeloid cells
2.3032691,-3.131131,5,p7_post,T cells
-1.6228392,-2.8378649,1,p7_post,T cells
-0.5683025,-4.2391906,1,p7_post,T cells
-2.4980547,6.4487486,3,p7_post,Myeloid cells
-0.023249855,-5.2428203,1,p7_post,T cells
3.497215,5.3470945,4,p7_post,T cells
1.5494715,11.822962,2,p7_post,Myeloid cells
1.5797188,-4.8002667,5,p7_post,T cells
-2.5030742,0.17937458,10,p7_post,T cells
-2.6603277,-2.794521,1,p7_post,T cells
1.3056382,11.947155,2,p7_post,Myeloid cells
-4.1317906,10.547548,7,p7_post,Myeloid cells
-2.1438417,-1.9906297,1,p7_post,T cells
-1.8914771,-0.07216228,10,p7_post,T cells
0.32609573,1.1251391,1,p7_post,T cells
-1.221241,-1.5112513,1,p7_post,T cells
-0.80604935,10.695621,2,p7_post,Myeloid cells
-2.2761302,12.325836,7,p7_post,Myeloid cells
-1.9959211,9.44731,2,p7_post,Myeloid cells
-1.0898352,-1.4387738,1,p7_post,T cells
1.3287952,11.896901,2,p7_post,Myeloid cells
-2.4867501,-2.2578797,1,p7_post,T cells
-0.78643537,-4.701119,1,p7_post,T cells
0.015573903,-2.7931552,1,p7_post,T cells
-0.22102988,1.1962055,10,p7_post,T cells
2.4753826,-5.7767177,5,p7_post,T cells
-0.8764727,11.761135,2,p7_post,Myeloid cells
0.82267666,2.8866055,0,p7_post,Myeloid cells
4.2018285,7.6113358,8,p7_post,T cells
-4.835593,10.128787,7,p7_post,Myeloid cells
-3.2042115,10.105332,7,p7_post,Myeloid cells
0.81854975,10.323475,2,p7_post,Myeloid cells
0.72713006,11.004372,2,p7_post,Myeloid cells
-1.1451232,-4.8795342,1,p7_post,T cells
-3.0290985,11.842485,7,p7_post,Myeloid cells
-5.5087786,8.713862,3,p7_post,Myeloid cells
-1.3977927,11.506516,2,p7_post,Myeloid cells
-4.920108,6.226937,6,p7_post,Myeloid cells
1.4144439,11.333032,2,p7_post,Myeloid cells
0.7735294,8.756414,2,p7_post,Myeloid cells
1.0970829,11.930848,2,p7_post,Myeloid cells
-0.17909384,6.735226,0,p7_post,Myeloid cells
-2.3467927,-2.8833451,1,p7_post,T cells
1.4328765,11.3162985,2,p7_post,Myeloid cells
1.9791507,-3.580905,5,p7_post,T cells
-0.82053596,-4.9193153,1,p7_post,T cells
-2.8517585,-2.2780125,1,p7_post,T cells
-2.658325,0.42862543,10,p7_post,T cells
-0.7567296,10.949832,2,p7_post,Myeloid cells
1.2648109,7.7173033,3,p7_post,Myeloid cells
0.8551101,9.193366,2,p7_post,Myeloid cells
12.506924,1.6471996,9,p7_post,Myeloid cells
-3.961714,10.87481,7,p7_post,Myeloid cells
-2.7812712,-1.4174458,1,p7_post,T cells
-1.7931881,-3.0182211,1,p7_post,T cells
12.173083,1.5502834,9,p7_post,Myeloid cells
-4.474951,6.3345237,2,p7_post,Myeloid cells
0.736934,10.443451,2,p7_post,Myeloid cells
-3.5055625,-2.850705,1,p7_post,T cells
-1.611138,9.775991,2,p7_post,Myeloid cells
1.4711454,9.0641365,2,p7_post,Myeloid cells
-1.4994698,-2.57111,1,p7_post,T cells
1.2277306,9.334552,2,p7_post,Myeloid cells
-1.8936728,-3.9820638,1,p7_post,T cells
-3.678225,11.52118,7,p7_post,Myeloid cells
1.5943902,9.47479,2,p7_post,Myeloid cells
3.0502334,-6.085517,5,p7_post,T cells
0.37706462,10.442708,2,p7_post,Myeloid cells
-1.4904954,-3.2756493,1,p7_post,T cells
-2.3436992,-3.0127854,1,p7_post,T cells
-2.1000907,9.836499,2,p7_post,Myeloid cells
-0.28710788,10.536463,2,p7_post,Myeloid cells
-1.1556988,8.7236185,2,p7_post,Myeloid cells
2.254678,4.2643003,0,p7_post,Myeloid cells
1.2439647,-5.008823,5,p7_post,T cells
-3.2250462,11.428297,7,p7_post,Myeloid cells
-2.8604505,12.36238,7,p7_post,Myeloid cells
-1.8480338,5.59781,3,p7_post,Myeloid cells
1.4149859,7.9497356,3,p7_post,Myeloid cells
-1.319035,-2.8701768,1,p7_post,T cells
-0.645793,11.562192,2,p7_post,Myeloid cells
-0.73505604,-2.864547,1,p7_post,T cells
-1.5450584,10.516721,2,p7_post,Myeloid cells
0.75903815,6.4629774,0,p7_post,Myeloid cells
-1.2332712,11.279991,2,p7_post,Myeloid cells
3.1797423,-6.242373,5,p7_post,T cells
-3.1826055,0.3574146,10,p7_post,T cells
-3.2385664,-2.9529994,1,p7_post,T cells
-1.4210321,-4.154569,1,p7_post,T cells
-2.436581,-2.1080177,1,p7_post,T cells
-0.7824285,10.724388,2,p7_post,Myeloid cells
-1.2536803,-4.0212555,1,p7_post,T cells
-2.6065056,11.064749,7,p7_post,Myeloid cells
1.3503102,12.159538,2,p7_post,Myeloid cells
-4.0050645,-3.12982,1,p7_post,T cells
-2.845353,6.747142,3,p7_post,Myeloid cells
1.5029793,-3.6764154,5,p7_post,T cells
-1.8554091,-2.3008878,1,p7_post,T cells
-3.7218904,10.795414,7,p7_post,Myeloid cells
-0.5502132,-3.3674123,1,p7_post,T cells
2.125367,-2.8764014,5,p7_post,T cells
1.2221258,11.354852,2,p7_post,Myeloid cells
-5.7206984,9.108601,3,p7_post,Myeloid cells
-0.6266276,10.076116,2,p7_post,Myeloid cells
-1.5701892,-2.5753288,1,p7_post,T cells
-2.2883441,7.0150137,3,p7_post,Myeloid cells
-0.7195235,11.18262,2,p7_post,Myeloid cells
-3.466367,10.958129,7,p7_post,Myeloid cells
2.8424165,7.0116396,0,p7_post,Myeloid cells
3.5753093,6.190324,4,p7_post,T cells
-2.4985502,-2.656163,1,p7_post,T cells
-3.9539776,11.225045,7,p7_post,Myeloid cells
-0.3667889,-3.6991112,1,p7_post,T cells
-1.6219563,-5.8177767,1,p7_post,T cells
-2.6918097,0.19406055,10,p7_post,T cells
-3.759799,-2.7771869,1,p7_post,T cells
-1.6153543,-2.9248166,1,p7_post,T cells
-0.66606456,10.133425,2,p7_post,Myeloid cells
-0.18831147,-4.132064,1,p7_post,T cells
-3.9527202,11.138359,7,p7_post,Myeloid cells
-1.168569,8.867596,2,p7_post,Myeloid cells
-1.5505657,-2.0733066,1,p7_post,T cells
-0.9298287,6.1242347,0,p7_post,Myeloid cells
-1.1307237,-4.483028,1,p7_post,T cells
-1.0078113,-3.2729979,1,p7_post,T cells
-2.9908342,0.42667538,10,p7_post,T cells
0.0033144301,-4.878545,1,p7_post,T cells
-2.7954404,12.302101,7,p7_post,Myeloid cells
-0.59703594,-2.2200124,1,p7_post,T cells
-4.2516828,10.545694,7,p7_post,Myeloid cells
-2.4339535,-2.4660819,1,p7_post,T cells
-0.8050811,9.529759,2,p7_post,Myeloid cells
1.7616783,8.832884,2,p7_post,Myeloid cells
-2.9105618,8.91681,7,p7_post,Myeloid cells
-1.8177146,-2.8808024,1,p7_post,T cells
-2.009292,7.5149536,3,p7_post,Myeloid cells
-0.80528355,1.8536127,10,p7_post,T cells
-0.7372203,11.475,2,p7_post,Myeloid cells
-0.26903698,11.597885,2,p7_post,Myeloid cells
-0.9072947,-2.0708575,1,p7_post,T cells
2.9445517,-3.5348637,5,p7_post,T cells
-1.5945164,-3.1850195,1,p7_post,T cells
-4.4986887,11.329722,7,p7_post,Myeloid cells
-1.1845421,-0.9793598,10,p7_post,T cells
0.17307,-3.1531146,1,p7_post,T cells
-1.0692153,-3.4090147,1,p7_post,T cells
-3.3973663,11.978312,7,p7_post,Myeloid cells
-5.506161,6.751173,6,p7_post,Myeloid cells
-2.942923,12.21641,7,p7_post,Myeloid cells
-2.8379226,12.017623,7,p7_post,Myeloid cells
-5.395676,6.9221997,6,p7_post,Myeloid cells
1.5105292,-4.608441,5,p7_post,T cells
-2.4190662,-3.2306316,1,p7_post,T cells
0.65642434,-2.0542278,1,p7_post,T cells
-1.1341175,-2.1250541,1,p7_post,T cells
-0.7331537,-1.2848351,1,p7_post,T cells
2.0232205,8.882065,2,p7_post,Myeloid cells
-3.6665041,9.91843,7,p7_post,Myeloid cells
1.3789895,11.833289,2,p7_post,Myeloid cells
-0.8978329,-2.6312172,1,p7_post,T cells
-0.12723301,-4.822608,1,p7_post,T cells
-1.4964879,9.938919,2,p7_post,Myeloid cells
-2.4754558,-2.953486,1,p7_post,T cells
-0.81765336,-3.509635,1,p7_post,T cells
2.5836818,-4.0851917,5,p7_post,T cells
-1.2955937,-2.621373,1,p7_post,T cells
