UMAP_1,UMAP_2,leiden,patient_name
0.35936883,8.499301,10,p6_post
3.348526,3.4166899,19,p6_post
0.8224091,5.1437755,0,p6_post
2.6835742,3.4356682,0,p6_post
-1.7111663,5.128734,2,p6_post
-1.809378,6.137678,2,p6_post
-0.22154583,-5.0670996,3,p6_post
-1.0501555,5.557659,2,p6_post
4.6415367,3.7010763,4,p6_post
-0.49696764,4.88083,0,p6_post
-1.5981103,7.7443233,10,p6_post
4.851464,10.813953,16,p6_post
1.5634551,5.240854,0,p6_post
-3.4800918,8.099516,7,p6_post
-2.7266355,5.2971697,2,p6_post
-1.5773166,6.9362082,2,p6_post
0.5347591,3.9275475,0,p6_post
-3.5285478,13.596005,20,p6_post
1.6904585,4.052983,0,p6_post
-2.5856438,6.338903,2,p6_post
-0.14845528,6.024537,2,p6_post
-3.0241368,-1.8832973,14,p6_post
0.08855956,8.090207,10,p6_post
-3.9406402,9.208445,7,p6_post
5.9826455,10.491042,16,p6_post
4.4470067,5.2745676,4,p6_post
-5.3654585,12.664535,24,p6_post
2.6425855,3.9167085,0,p6_post
-4.541952,8.927688,7,p6_post
-2.4520895,6.0507336,2,p6_post
2.0892406,5.0734367,0,p6_post
0.7562533,4.902008,0,p6_post
4.8848763,9.725652,16,p6_post
12.017722,3.8067672,13,p6_post
2.156334,6.586526,0,p6_post
2.6939192,4.9646626,0,p6_post
-4.908319,6.45731,8,p6_post
-0.4361753,5.63234,0,p6_post
5.24854,10.975316,16,p6_post
-1.39503,9.61591,6,p6_post
-0.15373306,4.8729286,0,p6_post
2.6869144,3.7620306,0,p6_post
2.251881,5.6838613,0,p6_post
-2.336588,0.24394022,14,p6_post
5.016007,9.731707,16,p6_post
1.4554443,6.7261257,0,p6_post
0.3101699,-3.5701516,1,p6_post
-3.6140919,8.362264,7,p6_post
3.0014791,4.0842457,0,p6_post
2.5683858,4.4834495,0,p6_post
5.726739,3.443637,4,p6_post
0.8175591,5.7119164,0,p6_post
2.4576957,4.166777,0,p6_post
-4.1288614,9.094667,7,p6_post
0.22008304,-4.9401603,3,p6_post
2.6089792,5.7224464,0,p6_post
4.1573186,4.049403,4,p6_post
-0.6454751,3.6700346,0,p6_post
-1.2658646,7.3648205,2,p6_post
-2.3430462,8.204536,6,p6_post
1.4542981,4.6439915,0,p6_post
0.7763411,6.238872,0,p6_post
-2.9085717,6.790266,8,p6_post
4.9755187,7.595649,11,p6_post
0.6709907,6.1748533,0,p6_post
4.2433195,7.7693644,11,p6_post
2.797112,4.865315,0,p6_post
0.14000648,5.271262,0,p6_post
3.1388905,3.6009057,0,p6_post
1.1849797,6.4022,0,p6_post
6.8776774,2.8414056,15,p6_post
-1.0374614,7.615792,10,p6_post
-1.0644745,4.521099,10,p6_post
-1.4347324,8.166178,2,p6_post
5.970177,10.354265,16,p6_post
0.8368054,4.396595,0,p6_post
3.965671,4.707392,4,p6_post
1.7199179,5.3604326,0,p6_post
-4.5137973,6.205351,7,p6_post
7.26013,4.047276,15,p6_post
2.6018224,9.602025,9,p6_post
-3.9884303,5.0997286,2,p6_post
2.491388,5.8553143,0,p6_post
-0.4182648,-5.3448806,3,p6_post
5.9829845,10.432475,16,p6_post
0.2693678,4.849171,0,p6_post
-0.124862924,3.9646006,0,p6_post
-0.6082983,4.4310718,0,p6_post
-2.7359965,-1.9654679,14,p6_post
-4.037735,8.870881,7,p6_post
-3.7682507,13.81641,20,p6_post
0.7247338,3.5656106,0,p6_post
-0.8429425,10.65243,6,p6_post
2.4120297,4.556199,0,p6_post
-4.612686,7.316505,8,p6_post
-1.027743,4.6487846,0,p6_post
1.6224027,4.672331,0,p6_post
-0.94270474,-5.4680595,3,p6_post
4.104704,1.4477211,19,p6_post
0.15082087,3.5741374,0,p6_post
0.6684702,7.0676503,21,p6_post
0.5935275,8.331714,10,p6_post
-0.5182242,6.3735213,2,p6_post
-0.12921938,4.1502013,0,p6_post
-1.6117249,6.8483114,2,p6_post
0.18649241,3.9532194,0,p6_post
-0.6984574,-3.517868,1,p6_post
-4.2602725,7.088196,8,p6_post
-5.43481,3.0614383,12,p6_post
-2.165941,6.511529,2,p6_post
5.1317115,10.3815775,16,p6_post
-0.3417891,4.1752467,0,p6_post
0.34689242,5.1398983,0,p6_post
-0.24691996,4.0663633,0,p6_post
-0.44527146,5.736693,0,p6_post
5.273291,4.604756,4,p6_post
0.084398314,4.525699,0,p6_post
5.2181582,3.075878,4,p6_post
3.1895418,4.85793,0,p6_post
2.5061712,4.6540146,0,p6_post
-0.70962477,-6.0981307,3,p6_post
1.7986233,3.7174501,0,p6_post
3.210082,4.8031764,0,p6_post
-3.4037402,6.917276,2,p6_post
5.2367663,3.8792465,4,p6_post
-3.3143346,5.884018,8,p6_post
5.8680997,4.1253066,4,p6_post
0.12814273,4.728825,0,p6_post
-4.9495807,5.0297503,18,p6_post
5.0484524,3.653396,4,p6_post
2.3291984,8.522946,9,p6_post
1.9191929,7.5276976,9,p6_post
-3.9247386,9.011663,7,p6_post
0.34132278,6.078508,0,p6_post
3.8354418,6.574033,16,p6_post
0.26635283,6.337522,0,p6_post
3.9283493,1.369627,19,p6_post
-4.232479,7.914758,8,p6_post
-3.170645,14.182532,20,p6_post
-0.712462,-4.854127,3,p6_post
4.694409,3.2289488,4,p6_post
1.9548982,1.9255704,4,p6_post
7.4058633,3.9353163,15,p6_post
-0.9446674,6.4048257,2,p6_post
0.28884017,8.786982,10,p6_post
-4.046003,7.854661,8,p6_post
-1.1101793,9.321128,6,p6_post
3.0511858,5.619592,4,p6_post
0.5352499,6.2799535,0,p6_post
4.2296443,7.8963747,11,p6_post
1.9901336,8.72868,9,p6_post
-1.1882191,6.165819,2,p6_post
0.33698526,4.185717,0,p6_post
5.077359,4.8492446,4,p6_post
-0.010777343,4.708326,0,p6_post
1.2275757,5.718249,0,p6_post
5.5154305,10.175728,16,p6_post
3.5058296,3.8228028,0,p6_post
-3.4242246,8.052694,7,p6_post
-3.785309,8.483343,7,p6_post
-0.472807,7.3891573,10,p6_post
2.2131493,4.2739787,0,p6_post
-0.72577405,4.901095,0,p6_post
-2.2118838,5.0991564,2,p6_post
-3.8822308,5.159514,2,p6_post
2.52617,3.753186,0,p6_post
0.46388668,5.6593056,0,p6_post
0.7268778,5.8067584,0,p6_post
0.1565554,4.979861,0,p6_post
3.164188,5.8825235,4,p6_post
6.0218363,5.94708,4,p6_post
-0.38368258,4.8880076,0,p6_post
2.0528352,6.411448,0,p6_post
0.8794264,5.703102,0,p6_post
1.7013714,0.2562493,5,p6_post
5.0428143,10.302444,16,p6_post
-3.753078,4.461082,18,p6_post
5.0549226,7.1040115,11,p6_post
-2.8246703,6.3322353,2,p6_post
0.9045961,5.400626,0,p6_post
1.050321,5.778873,0,p6_post
2.475837,4.993881,0,p6_post
0.8553019,4.511503,0,p6_post
0.95765847,5.7395797,0,p6_post
2.1370573,4.831933,0,p6_post
2.4037025,3.8420198,0,p6_post
0.5032348,4.9740224,0,p6_post
0.7962532,5.0135202,0,p6_post
6.8115306,3.068597,15,p6_post
-0.7812354,6.065967,2,p6_post
1.3616444,6.2980986,0,p6_post
1.3795365,4.3717895,0,p6_post
1.1189827,3.6107907,0,p6_post
3.7235756,13.87239,19,p6_post
1.8736384,4.8094034,0,p6_post
3.8038342,13.739173,19,p6_post
2.06272,-3.4670813,5,p6_post
-2.2866855,-2.0582435,14,p6_post
-1.6062152,6.8184137,2,p6_post
1.4084756,5.6841116,0,p6_post
1.3932407,1.9253111,22,p6_post
3.063117,4.2397046,0,p6_post
-4.178008,7.5531726,7,p6_post
-0.5551866,4.5204377,0,p6_post
5.5276523,4.3705225,4,p6_post
5.062733,3.4515152,4,p6_post
-1.7430631,4.9701157,0,p6_post
2.0293822,3.4580514,0,p6_post
-2.5230343,8.266061,7,p6_post
3.6993468,5.636249,4,p6_post
1.6247039,5.463635,0,p6_post
2.549869,3.6255164,0,p6_post
1.1397728,-0.6024537,1,p6_post
2.739548,8.91367,9,p6_post
0.051818598,4.0173783,0,p6_post
4.173938,3.1790783,4,p6_post
-1.3610077,6.355812,2,p6_post
7.3454776,2.931292,15,p6_post
-0.12654354,4.3529058,0,p6_post
-4.910446,8.654013,7,p6_post
-0.9060861,-5.2968874,3,p6_post
0.9193605,6.5589814,0,p6_post
-3.0361464,13.254459,20,p6_post
1.6311224,6.0041437,0,p6_post
-0.78782654,-5.3693533,3,p6_post
3.8392649,6.523811,11,p6_post
0.23227516,4.173272,0,p6_post
1.6564127,1.4740036,1,p6_post
2.5788121,5.5311646,0,p6_post
0.7096631,3.5701792,0,p6_post
3.0930917,3.9990382,0,p6_post
0.030572083,4.487948,0,p6_post
-3.65976,9.100635,7,p6_post
14.047406,2.7023747,13,p6_post
2.9785323,13.557244,19,p6_post
4.1438065,4.828733,4,p6_post
2.9954457,5.0399504,2,p6_post
6.1458526,10.168234,16,p6_post
-1.9350116,-0.41765293,14,p6_post
2.952507,5.333909,21,p6_post
5.10506,10.2376795,16,p6_post
-1.1915276,6.3140397,2,p6_post
2.9623704,3.5913014,0,p6_post
-3.495131,13.936671,20,p6_post
-4.5158925,9.580145,7,p6_post
1.3672525,4.8469467,0,p6_post
-4.704236,4.943306,18,p6_post
5.2150846,2.9136045,4,p6_post
1.6751996,4.164276,0,p6_post
-0.57254493,4.6840672,0,p6_post
1.6959143,6.632302,0,p6_post
-2.4652083,6.090321,2,p6_post
3.7940464,13.758789,19,p6_post
5.730801,10.797081,16,p6_post
1.1127319,3.1596856,0,p6_post
2.257857,6.4782815,0,p6_post
4.982732,-0.13022736,11,p6_post
-4.3039827,6.971803,7,p6_post
6.0034575,10.692214,16,p6_post
5.4919925,10.059878,16,p6_post
-1.4962434,5.9438753,2,p6_post
4.6499243,4.39449,4,p6_post
7.0289006,3.5846903,15,p6_post
0.3762332,4.8210974,0,p6_post
3.0539978,4.393411,0,p6_post
7.1841273,14.028426,17,p6_post
3.0587916,6.578135,11,p6_post
3.6466553,3.47035,19,p6_post
0.47676724,4.6793604,0,p6_post
5.066858,10.482236,16,p6_post
-2.3167617,8.267939,7,p6_post
2.9837914,6.527402,21,p6_post
-3.743164,8.686164,7,p6_post
2.6675727,4.6215796,0,p6_post
-3.3126485,13.17078,20,p6_post
1.8793199,3.1481853,0,p6_post
-0.25393388,5.342828,0,p6_post
-3.6867797,8.613578,7,p6_post
-2.8793044,6.389569,2,p6_post
1.051012,5.993531,0,p6_post
3.6916106,3.8503149,4,p6_post
0.35722396,4.5805182,0,p6_post
2.1622286,5.074309,0,p6_post
2.4240575,9.5461855,9,p6_post
3.8570755,4.1235313,4,p6_post
2.0761082,-4.857226,3,p6_post
1.0966856,8.953115,9,p6_post
-1.667872,6.322759,2,p6_post
1.9846762,5.316498,0,p6_post
-3.608445,8.435234,7,p6_post
4.2879133,1.7334325,19,p6_post
3.9033678,4.8245044,4,p6_post
-3.702575,13.7756,20,p6_post
-4.0452757,9.459248,7,p6_post
2.6648033,4.4595065,0,p6_post
1.6663532,6.181599,0,p6_post
2.8019855,3.629078,0,p6_post
0.3300838,7.831816,10,p6_post
1.7311556,3.8204942,0,p6_post
2.1753228,6.371107,0,p6_post
4.279721,5.113397,4,p6_post
2.314089,5.891598,0,p6_post
-0.41782048,5.155578,0,p6_post
-1.4392263,5.1396914,2,p6_post
1.693167,3.2405605,0,p6_post
4.172065,3.3203926,4,p6_post
-2.4543715,0.086352594,14,p6_post
1.9867158,4.824331,0,p6_post
1.9268508,4.7009654,0,p6_post
1.6485153,4.9234715,0,p6_post
2.1092231,5.3500566,0,p6_post
3.3962421,13.247234,19,p6_post
-3.0040374,5.5572944,2,p6_post
7.6085362,4.210986,15,p6_post
-4.8912883,4.2736406,18,p6_post
-3.9434679,-1.7520351,14,p6_post
5.203193,3.1373413,4,p6_post
7.0217805,3.0865946,15,p6_post
2.9601455,9.337456,9,p6_post
-2.4005792,-1.0331138,14,p6_post
1.1782984,4.757063,0,p6_post
0.8678746,-2.8369079,1,p6_post
1.6410586,6.613314,0,p6_post
4.9856625,4.720315,4,p6_post
2.2510962,6.189795,0,p6_post
2.8880353,4.502888,0,p6_post
5.9141254,9.901088,16,p6_post
3.1546555,4.171845,4,p6_post
2.3488998,5.9387364,0,p6_post
0.34030533,0.91381735,1,p6_post
1.2281673,5.151796,0,p6_post
5.7811565,4.3616595,4,p6_post
-2.5099103,8.167744,7,p6_post
-2.7199426,5.0759306,2,p6_post
1.4993926,4.0051603,0,p6_post
4.822596,3.0549655,4,p6_post
0.5584148,5.787029,0,p6_post
-1.1470861,6.124093,2,p6_post
-2.7797358,7.8438525,2,p6_post
-0.016939439,6.395581,0,p6_post
-3.954059,5.6362696,2,p6_post
7.2567797,3.985865,15,p6_post
-0.9281391,8.558624,10,p6_post
-0.687452,6.412043,2,p6_post
5.29675,4.4944263,4,p6_post
2.4214497,3.2608347,0,p6_post
-3.9944518,7.3371253,8,p6_post
-3.7797158,6.7602034,8,p6_post
2.002227,5.5518436,0,p6_post
-1.8424652,6.360298,2,p6_post
0.5117373,8.32611,10,p6_post
5.291274,4.9009075,4,p6_post
3.4353957,12.757111,19,p6_post
2.304997,5.6469064,0,p6_post
1.466788,3.8540428,0,p6_post
2.8806756,7.140395,4,p6_post
5.6942964,10.550032,16,p6_post
-2.6387064,7.194991,2,p6_post
6.564419,3.1043541,15,p6_post
6.4381423,3.165747,15,p6_post
4.957052,3.8833814,4,p6_post
2.8255267,7.0051737,21,p6_post
4.7615724,4.4355707,4,p6_post
4.959191,7.670468,11,p6_post
5.811809,4.536276,4,p6_post
3.5288076,2.8092842,19,p6_post
1.3727176,4.0948677,0,p6_post
1.274966,3.0225632,0,p6_post
-1.7964898,6.8169675,2,p6_post
6.896933,3.8128037,15,p6_post
-0.27696094,7.9390974,10,p6_post
0.44889122,4.5232577,0,p6_post
0.4006147,8.1748295,10,p6_post
2.8910632,5.4125805,21,p6_post
5.556248,3.0030303,4,p6_post
-0.5660598,4.9814754,0,p6_post
2.1737168,3.9026875,0,p6_post
5.034853,9.914688,16,p6_post
5.0479546,4.3736115,4,p6_post
0.9708756,2.7754102,0,p6_post
2.4939,5.5904546,0,p6_post
3.4619021,3.555219,19,p6_post
-3.6954207,6.5634904,2,p6_post
0.439968,4.5707936,0,p6_post
-2.9563608,6.1591396,2,p6_post
0.27918953,2.233627,0,p6_post
-0.7648071,4.38936,0,p6_post
-0.12523828,5.0169616,0,p6_post
2.081185,4.7220526,0,p6_post
1.1549597,4.3328614,0,p6_post
-3.4903307,15.086727,20,p6_post
-1.1064756,5.509527,0,p6_post
-1.4230413,7.5863166,2,p6_post
3.4169111,13.072022,19,p6_post
-0.030410403,5.3930273,0,p6_post
-0.38451618,-6.784357,3,p6_post
-3.4201252,12.929672,20,p6_post
5.806011,10.08221,16,p6_post
3.411852,3.6513708,4,p6_post
-1.0270427,4.139336,10,p6_post
2.5095594,6.683582,16,p6_post
0.41476652,3.3062022,0,p6_post
1.7666254,3.9360125,0,p6_post
1.7618818,1.7015431,22,p6_post
3.9472861,3.916963,4,p6_post
-2.2766457,7.3472385,2,p6_post
-3.6075866,14.132995,20,p6_post
-1.083953,7.665933,2,p6_post
-2.4176543,-1.0254695,14,p6_post
2.3768067,4.19086,0,p6_post
-4.4641995,6.5097237,7,p6_post
3.5670424,4.260956,4,p6_post
-3.301218,13.137733,20,p6_post
1.6015885,6.7008414,0,p6_post
0.7851486,4.5565,0,p6_post
-1.5756313,5.3108406,2,p6_post
0.70559645,4.9915843,0,p6_post
1.1848118,5.7522078,0,p6_post
1.2242738,5.398893,0,p6_post
2.0239432,6.4625845,0,p6_post
-4.9283023,5.027232,18,p6_post
2.3571067,3.6853464,0,p6_post
1.5317395,4.5775757,0,p6_post
-0.84707546,4.7443566,0,p6_post
2.0854082,3.977778,0,p6_post
-3.8527498,8.695144,7,p6_post
1.817412,2.9859252,0,p6_post
0.19234389,4.780302,0,p6_post
-1.2312473,5.150864,10,p6_post
-2.367151,6.8471107,2,p6_post
0.18000281,8.5456,10,p6_post
7.346366,3.7409024,15,p6_post
-0.6848509,8.053059,10,p6_post
-0.19630791,6.05833,2,p6_post
-2.792375,7.16609,2,p6_post
4.8987074,7.652587,11,p6_post
-1.7235584,6.6440763,2,p6_post
1.3197728,4.7594376,0,p6_post
3.3243635,3.9557261,0,p6_post
13.527778,2.6678739,13,p6_post
3.992616,3.9799473,4,p6_post
1.526986,4.9659467,0,p6_post
-0.3013105,6.4762893,0,p6_post
-3.9108157,8.304415,7,p6_post
3.813101,2.7150388,19,p6_post
2.6652281,4.1235056,0,p6_post
-0.19186091,5.587965,0,p6_post
2.8527443,3.5058596,0,p6_post
1.7517481,3.8913288,0,p6_post
0.011362005,5.1348867,0,p6_post
4.899505,7.104236,11,p6_post
0.10017323,5.15237,0,p6_post
7.607674,3.7834265,15,p6_post
2.320305,4.4307084,0,p6_post
7.0478063,2.865336,15,p6_post
3.8758628,5.1051583,4,p6_post
1.0048145,2.7746446,0,p6_post
2.0061452,9.513831,9,p6_post
5.345707,10.723341,16,p6_post
-1.9221592,6.651587,2,p6_post
0.30842668,3.753283,0,p6_post
3.888608,5.5604043,4,p6_post
0.38211283,4.3445354,0,p6_post
3.296209,3.5413601,0,p6_post
4.32901,5.3792715,4,p6_post
4.22369,4.609135,4,p6_post
2.1649947,5.666534,0,p6_post
3.8708084,5.199022,4,p6_post
0.7053805,3.7499845,0,p6_post
2.6576924,5.33013,0,p6_post
2.333406,4.1985188,0,p6_post
7.0864677,2.6880846,15,p6_post
2.05055,2.5234861,14,p6_post
-5.2997823,9.393053,7,p6_post
2.938427,5.513122,0,p6_post
-1.2441297,5.164466,0,p6_post
2.9156682,3.6714668,0,p6_post
-0.352337,4.681424,0,p6_post
-1.5541466,6.143107,2,p6_post
1.6983365,3.0054908,0,p6_post
-0.36556602,4.414391,0,p6_post
7.8167014,3.7067058,15,p6_post
-1.8393835,7.177114,2,p6_post
1.1490928,2.662317,0,p6_post
2.6133726,2.290347,4,p6_post
4.0471883,5.1378164,4,p6_post
1.3685346,6.0136156,0,p6_post
5.3044415,10.746059,16,p6_post
4.0591593,4.089916,4,p6_post
0.31470492,-2.2463346,1,p6_post
0.020765198,-1.0004767,1,p6_post
7.2024655,3.0869641,15,p6_post
1.6036224,6.0830255,0,p6_post
0.6166928,4.6686697,0,p6_post
-1.3221512,5.754609,2,p6_post
3.2133744,7.2533994,21,p6_post
1.658766,2.793358,0,p6_post
-0.48067987,-4.646672,3,p6_post
0.050165176,4.344744,0,p6_post
1.0110562,3.3783503,0,p6_post
-3.361709,7.456117,2,p6_post
-2.935139,6.231101,2,p6_post
0.15999386,5.603305,2,p6_post
-3.040027,5.0059466,2,p6_post
5.6712933,10.79424,16,p6_post
3.0562665,4.7603254,0,p6_post
5.1046147,4.2907615,4,p6_post
-1.1550485,7.0901566,10,p6_post
0.03786276,4.872643,0,p6_post
7.0867414,2.9292288,15,p6_post
-0.22622864,5.120687,0,p6_post
1.725714,6.3579154,0,p6_post
7.0729523,3.5896914,15,p6_post
0.79467124,2.2519333,14,p6_post
2.7372606,4.07403,0,p6_post
0.46408817,3.602097,0,p6_post
-1.7360845,7.2797995,2,p6_post
-1.1028347,5.0393972,2,p6_post
1.5899612,4.427827,0,p6_post
1.6427044,4.0966816,0,p6_post
2.9314225,4.0965276,0,p6_post
7.4620485,2.7890775,15,p6_post
1.9892833,3.2676816,0,p6_post
4.9172897,4.1781077,4,p6_post
-3.9700768,8.107546,8,p6_post
-1.0055873,4.84787,0,p6_post
0.5332772,5.449875,0,p6_post
3.7087781,4.377416,4,p6_post
-2.8217516,6.3943467,2,p6_post
4.0105286,7.5986185,11,p6_post
4.796613,4.752171,4,p6_post
2.6801536,6.97662,21,p6_post
-1.1912421,7.0758553,2,p6_post
0.96607167,2.98866,0,p6_post
4.920595,10.215708,16,p6_post
0.25785568,5.384634,0,p6_post
2.191764,4.4483657,0,p6_post
1.6265881,4.1159534,0,p6_post
6.44307,2.8877268,15,p6_post
1.8183752,3.6034722,0,p6_post
3.1671767,7.2621613,21,p6_post
-1.2473167,6.7409616,2,p6_post
1.5250345,4.564797,0,p6_post
-1.7661382,-1.3053536,14,p6_post
1.3621949,-5.2170987,3,p6_post
-0.68388253,7.5559487,10,p6_post
0.6327134,4.9379597,0,p6_post
0.322425,8.16219,10,p6_post
0.72086406,3.8853052,0,p6_post
1.4759227,1.8461375,22,p6_post
6.948088,2.7519999,15,p6_post
2.559475,3.83456,0,p6_post
3.920383,13.644215,19,p6_post
-3.6990921,13.620683,20,p6_post
0.7484473,3.7706783,0,p6_post
-2.1440377,7.27078,2,p6_post
-1.5874033,5.7283125,2,p6_post
-1.445229,6.185301,2,p6_post
-0.3054576,3.7786725,0,p6_post
2.3396275,4.6992116,0,p6_post
-2.4523425,-1.6327676,14,p6_post
-0.19678281,5.89171,0,p6_post
-0.07155258,7.8699584,10,p6_post
2.9457867,4.67364,0,p6_post
1.5952637,3.2003202,0,p6_post
-5.086698,9.676552,7,p6_post
0.8983945,6.075436,0,p6_post
0.72695476,3.2473,0,p6_post
-3.5517151,8.795046,7,p6_post
-3.0309095,7.143603,2,p6_post
5.825112,9.999431,16,p6_post
-2.1738024,5.979394,2,p6_post
1.1757177,5.796994,0,p6_post
1.083141,5.709194,0,p6_post
1.9734977,4.54935,0,p6_post
0.4307961,4.208475,0,p6_post
-0.079692505,4.452759,0,p6_post
3.0229592,5.908357,0,p6_post
3.8694034,4.5666494,4,p6_post
-1.8996125,6.244055,2,p6_post
-0.63783664,4.025556,0,p6_post
-3.8050382,5.166576,18,p6_post
2.0110297,5.307574,0,p6_post
6.3934093,3.7059703,15,p6_post
3.8981555,1.5886854,19,p6_post
-3.0976603,6.2124057,2,p6_post
-0.78824335,4.5264177,0,p6_post
1.8656565,4.8331175,0,p6_post
-0.76131594,7.0554266,2,p6_post
5.504258,10.583847,16,p6_post
3.192186,4.22647,0,p6_post
-0.45294756,9.430694,6,p6_post
-2.5907981,-2.2395754,14,p6_post
-0.4594828,4.7004933,0,p6_post
-0.6887591,5.771867,8,p6_post
2.4222,-1.2269006,5,p6_post
1.7737392,5.792505,0,p6_post
-2.1855028,5.4962473,10,p6_post
1.6846653,3.9587016,0,p6_post
0.4075527,5.93763,0,p6_post
5.656243,3.493018,4,p6_post
5.193065,3.1921687,4,p6_post
2.0678883,4.6277747,0,p6_post
7.2317452,3.4465,15,p6_post
2.5393603,4.7855725,0,p6_post
0.88912195,5.166958,0,p6_post
1.0640507,4.8458705,0,p6_post
-0.04190836,3.3312318,0,p6_post
1.507095,3.5812144,0,p6_post
1.1299584,5.388719,0,p6_post
2.1079924,4.672268,0,p6_post
2.1705213,4.796782,0,p6_post
0.09531443,4.406449,0,p6_post
5.0234118,3.6536064,4,p6_post
5.287507,9.786266,16,p6_post
2.2293441,5.7003555,0,p6_post
3.0032146,3.6521783,0,p6_post
4.285165,4.883412,4,p6_post
-1.9289924,7.013506,2,p6_post
-3.177173,13.877027,20,p6_post
1.7682539,6.4703817,0,p6_post
-3.971321,9.370078,7,p6_post
-3.7024841,12.926988,20,p6_post
2.7561243,5.2832737,0,p6_post
-3.2896247,7.386533,2,p6_post
2.0431268,3.1847558,0,p6_post
-0.35949197,-2.8728125,1,p6_post
5.6589174,9.635852,16,p6_post
-3.5701675,5.490149,2,p6_post
3.6564174,5.338945,4,p6_post
5.1788945,4.327374,4,p6_post
3.9930544,4.8865495,4,p6_post
-0.20316136,3.6403956,0,p6_post
-0.91869324,5.0667934,0,p6_post
4.9902086,5.1735387,4,p6_post
-1.7279987,-0.42914215,14,p6_post
5.150163,3.0797358,4,p6_post
7.0035143,4.252186,15,p6_post
5.6468964,5.898159,4,p6_post
1.3651786,3.8475628,0,p6_post
7.2105002,3.86254,15,p6_post
7.304486,3.7411356,15,p6_post
5.315911,7.7294846,11,p6_post
5.4867806,5.359121,4,p6_post
2.184081,4.0917163,0,p6_post
7.0066633,3.9777114,15,p6_post
2.1524687,6.620667,0,p6_post
5.053328,3.8876312,4,p6_post
-0.24881832,8.231007,10,p6_post
0.75340915,5.0875745,0,p6_post
7.002644,3.8399646,15,p6_post
5.2086797,10.221059,16,p6_post
0.83770776,3.9322467,0,p6_post
0.66235846,2.6499777,0,p6_post
6.024351,10.741378,16,p6_post
4.620296,4.0346365,4,p6_post
4.005551,1.1598704,19,p6_post
-1.8244683,-2.8245413,14,p6_post
4.0390964,5.149182,4,p6_post
0.34453723,3.6228406,0,p6_post
1.8875551,5.825801,0,p6_post
5.3001323,3.3722093,4,p6_post
0.90538174,6.124422,0,p6_post
5.3542123,10.907665,16,p6_post
2.1153877,5.9462233,0,p6_post
-1.0441213,5.176823,0,p6_post
3.8900268,4.619296,4,p6_post
7.4056387,3.6270535,15,p6_post
-1.7326354,9.519683,6,p6_post
1.9138668,5.5194697,0,p6_post
-3.1436982,14.154233,20,p6_post
0.24690524,6.10202,0,p6_post
3.6379476,3.2539837,19,p6_post
-0.15617892,6.5633674,0,p6_post
3.5232754,5.497621,4,p6_post
1.3394189,3.665626,0,p6_post
2.5161197,3.2921133,0,p6_post
2.0456278,5.7892437,0,p6_post
-1.7113127,-0.9604901,14,p6_post
1.2799555,4.380703,0,p6_post
3.0319242,4.4145775,0,p6_post
-1.872376,8.340525,6,p6_post
-3.1943722,6.360456,2,p6_post
0.061514277,4.7635236,0,p6_post
5.3931394,3.4814012,4,p6_post
7.0633025,4.005029,15,p6_post
3.5101056,6.965444,11,p6_post
0.75346,5.016964,0,p6_post
4.17208,4.414538,4,p6_post
-2.2424376,5.7851725,2,p6_post
2.1601923,6.3760915,0,p6_post
-0.19280912,-1.4569849,1,p6_post
6.771375,4.1470356,15,p6_post
5.5558343,10.886266,16,p6_post
3.3629723,3.7254093,0,p6_post
-0.6903079,6.2627473,2,p6_post
-2.2906163,5.334601,2,p6_post
-0.2535415,3.8734872,0,p6_post
2.7180216,6.6137276,21,p6_post
1.2496239,2.6231303,0,p6_post
-0.76956564,7.135111,2,p6_post
6.98158,2.9631908,15,p6_post
-3.4571486,8.644376,7,p6_post
5.8518906,10.485569,16,p6_post
3.325933,3.380614,19,p6_post
1.0755411,5.71683,0,p6_post
3.865113,4.3944745,4,p6_post
3.178576,6.664954,11,p6_post
7.2378345,3.8520548,15,p6_post
0.6450598,4.279169,0,p6_post
3.0261905,13.661044,19,p6_post
-3.1927707,6.9796576,2,p6_post
0.14362685,3.9126976,0,p6_post
3.5861866,2.5581324,19,p6_post
1.8099161,9.48165,9,p6_post
-0.46037978,5.8010297,0,p6_post
3.741364,4.5638404,4,p6_post
-3.0970902,6.3068275,2,p6_post
5.609721,3.9753513,4,p6_post
7.3563924,3.5665832,15,p6_post
7.3838243,3.8222191,15,p6_post
2.5323944,6.3827972,0,p6_post
5.1182785,4.0134087,4,p6_post
-2.6340225,6.1533766,2,p6_post
-1.1191831,6.387229,2,p6_post
-0.36513186,5.2207623,0,p6_post
3.7348452,4.2291613,4,p6_post
1.2380977,4.233878,0,p6_post
1.3297753,5.59539,0,p6_post
5.5421767,3.5513422,4,p6_post
1.4534322,5.8547654,0,p6_post
-4.0545764,9.599798,7,p6_post
1.5109862,4.0536118,0,p6_post
-5.276969,9.921961,7,p6_post
5.2721353,3.538707,4,p6_post
3.951307,1.6182199,19,p6_post
6.0808573,10.3463545,16,p6_post
6.32338,-0.46315765,11,p6_post
1.7727523,3.2959733,0,p6_post
-3.3867905,-1.7200924,14,p6_post
3.4590354,3.4572847,0,p6_post
-0.301267,7.6422615,10,p6_post
1.4432304,5.6775794,0,p6_post
4.2911177,4.396896,4,p6_post
2.418125,5.9189835,0,p6_post
4.910071,9.385287,16,p6_post
-0.94853514,4.5569477,0,p6_post
-4.3719215,8.99191,7,p6_post
